IDOC_NUMBER,MESTYP,DIRECTION,PARTNER_SYSTEM,STATUS_CODE,STATUS_DESC,ROOT_CAUSE,RESOLUTION,TIMESTAMP,RESOLVED_FLAG
0600000569,MATMAS,INBOUND,B2B_VAN_SPS,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-19 15:06:33.911522,True
0600000724,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-19 22:40:33.911522,True
0600000489,DEBMAS,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-20 00:06:33.911522,True
0600000434,ORDRSP,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-20 06:44:33.911522,True
0600000738,ORDERS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-20 09:07:33.911522,True
0600000515,ORDRSP,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-20 14:44:33.911522,True
0600000517,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-20 15:23:33.911522,True
0600000504,ORDERS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-20 17:47:33.911522,True
0600000126,ORDERS,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-20 21:58:33.911522,True
0600000360,ORDRSP,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-21 05:03:33.911522,True
0600000650,DEBMAS,OUTBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-08-21 08:17:33.911522,True
0600000015,MATMAS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-21 08:37:33.911522,True
0600000256,MATMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-22 01:38:33.911522,True
0600000194,ORDERS,INBOUND,3PL_PROVIDER,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-08-22 05:16:33.911522,True
0600000685,ORDERS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-23 05:36:33.911522,True
0600000175,ORDRSP,OUTBOUND,WMS_MANHATTAN,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-23 07:44:33.911522,True
0600000796,CREMAS,INBOUND,3PL_PROVIDER,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-08-23 20:45:33.911522,False
0600000188,ORDRSP,OUTBOUND,WMS_MANHATTAN,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-08-23 21:08:33.911522,False
0600000270,WMMBXY,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-24 05:19:33.911522,True
0600000652,WMMBXY,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-24 10:30:33.911522,True
0600000624,WMMBXY,INBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-24 22:06:33.911522,True
0600000308,WMMBXY,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-25 04:19:33.911522,True
0600000239,CREMAS,INBOUND,B2B_VAN_SPS,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-25 06:22:33.911522,True
0600000084,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-25 09:21:33.911522,True
0600000170,WMMBXY,OUTBOUND,EDI_GATEWAY,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-08-25 11:34:33.911522,True
0600000631,INVOIC,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-08-25 13:44:33.911522,True
0600000500,WMMBXY,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-25 14:09:33.911522,True
0600000054,DEBMAS,OUTBOUND,EDI_GATEWAY,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-25 19:02:33.911522,False
0600000187,ORDRSP,OUTBOUND,BTP_INTEGRATION_SUITE,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-08-25 19:47:33.911522,True
0600000253,CREMAS,INBOUND,LEGACY_MAINFRAME,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-25 23:19:33.911522,False
0600000317,ORDERS,OUTBOUND,WMS_MANHATTAN,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-08-26 02:05:33.911522,False
0600000083,WMMBXY,OUTBOUND,3PL_PROVIDER,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-26 12:10:33.911522,False
0600000641,MATMAS,OUTBOUND,EDI_GATEWAY,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-26 14:46:33.911522,False
0600000535,ORDERS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-26 15:33:33.911522,True
0600000365,MATMAS,INBOUND,3PL_PROVIDER,51,Application document not posted,Data inconsistency in target application (e.g. missing customer/material master record),Check IDoc segment data in WE02/WE05; verify referenced master data exists; reprocess via BD87,2026-08-26 21:32:33.911522,True
0600000555,INVOIC,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-27 02:28:33.911522,True
0600000748,ORDRSP,INBOUND,ARIBA_NETWORK,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-27 05:38:33.911522,True
0600000788,DEBMAS,INBOUND,CRM_SFDC,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-27 21:01:33.911522,True
0600000099,MATMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-28 03:06:33.911522,True
0600000364,INVOIC,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-28 07:17:33.911522,True
0600000513,INVOIC,INBOUND,EDI_GATEWAY,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-08-28 13:24:33.911522,True
0600000377,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-08-28 15:23:33.911522,True
0600000574,DEBMAS,INBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-28 19:49:33.911522,True
0600000351,ORDERS,INBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-28 21:27:33.911522,False
0600000655,DEBMAS,OUTBOUND,3PL_PROVIDER,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-29 06:31:33.911522,True
0600000392,ORDERS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-29 09:12:33.911522,True
0600000554,DESADV,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-08-29 12:52:33.911522,True
0600000157,CREMAS,OUTBOUND,EDI_GATEWAY,53,Application document posted,,,2026-08-29 14:47:33.911522,True
0600000010,ORDRSP,OUTBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-29 17:24:33.911522,True
0600000368,ORDERS,OUTBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-29 23:08:33.911522,False
0600000328,DESADV,INBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-30 13:41:33.911522,True
0600000118,WMMBXY,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-08-30 14:54:33.911522,True
0600000297,DEBMAS,INBOUND,B2B_VAN_SPS,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-08-30 17:35:33.911522,False
0600000703,MATMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-08-31 16:36:33.911522,True
0600000312,INVOIC,OUTBOUND,EDI_GATEWAY,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-08-31 16:55:33.911522,True
0600000697,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-08-31 19:24:33.911522,True
0600000730,DESADV,INBOUND,CRM_SFDC,53,Application document posted,,,2026-08-31 22:54:33.911522,True
0600000047,WMMBXY,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-09-01 04:05:33.911522,True
0600000238,DEBMAS,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-09-01 05:59:33.911522,True
0600000420,WMMBXY,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-01 12:10:33.911522,True
0600000353,ORDERS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-01 13:06:33.911522,True
0600000483,MATMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-09-01 17:49:33.911522,True
0600000291,DESADV,INBOUND,ARIBA_NETWORK,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-09-02 00:02:33.911522,True
0600000421,MATMAS,OUTBOUND,EDI_GATEWAY,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-09-02 01:22:33.911522,False
0600000112,MATMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-02 01:40:33.911522,True
0600000457,DESADV,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-02 03:24:33.911522,True
0600000755,MATMAS,INBOUND,CRM_SFDC,53,Application document posted,,,2026-09-02 05:45:33.911522,True
0600000551,CREMAS,OUTBOUND,CRM_SFDC,53,Application document posted,,,2026-09-02 07:17:33.911522,True
0600000344,MATMAS,INBOUND,EDI_GATEWAY,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-09-03 06:51:33.911522,False
0600000561,DEBMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-03 09:07:33.911522,True
0600000289,MATMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-09-03 10:22:33.911522,True
0600000313,DEBMAS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-09-03 10:50:33.911522,True
0600000607,WMMBXY,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-03 12:52:33.911522,True
0600000285,WMMBXY,INBOUND,CRM_SFDC,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-09-03 19:19:33.911522,False
0600000371,ORDRSP,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-04 01:02:33.911522,True
0600000209,DEBMAS,OUTBOUND,3PL_PROVIDER,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-09-04 03:14:33.911522,False
0600000683,DEBMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-04 06:04:33.911522,True
0600000117,ORDERS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-04 13:28:33.911522,True
0600000217,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-09-04 16:10:33.911522,True
0600000011,CREMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-04 19:42:33.911522,True
0600000591,DESADV,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-09-04 21:01:33.911522,True
0600000676,MATMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-09-05 01:54:33.911522,True
0600000154,WMMBXY,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-05 12:51:33.911522,True
0600000257,INVOIC,OUTBOUND,ARIBA_NETWORK,56,IDoc with errors added,Syntax or structural error while adding the IDoc to the database,Review IDoc control record and segment structure against the message type definition; check partner profile (WE20),2026-09-05 18:39:33.911522,True
0600000273,DESADV,OUTBOUND,ARIBA_NETWORK,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-09-06 00:20:33.911522,False
0600000248,WMMBXY,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-09-06 12:34:33.911522,True
0600000138,CREMAS,INBOUND,WMS_MANHATTAN,53,Application document posted,,,2026-09-06 18:42:33.911522,True
0600000678,DEBMAS,INBOUND,EDI_GATEWAY,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-09-07 07:17:33.911522,True
0600000549,ORDERS,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-09-07 11:05:33.911522,True
0600000224,ORDERS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-07 15:50:33.911522,True
0600000120,INVOIC,OUTBOUND,ARIBA_NETWORK,53,Application document posted,,,2026-09-07 17:25:33.911522,True
0600000639,CREMAS,INBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-08 07:40:33.911522,True
0600000064,ORDRSP,OUTBOUND,LEGACY_MAINFRAME,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-09-08 13:30:33.911522,True
0600000245,MATMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-08 14:28:33.911522,True
0600000242,CREMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-10 03:00:33.911522,True
0600000586,MATMAS,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-10 05:01:33.911522,True
0600000418,MATMAS,OUTBOUND,EDI_GATEWAY,26,Error during syntax check of IDoc (outbound),IDoc structure does not match the basic type definition (missing mandatory segment),Compare IDoc type (WE30) against generated data; check segment release/version,2026-09-10 08:20:33.911522,False
0600000473,ORDRSP,INBOUND,3PL_PROVIDER,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-09-10 15:06:33.911522,True
0600000232,WMMBXY,OUTBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-10 16:42:33.911522,True
0600000490,DEBMAS,INBOUND,3PL_PROVIDER,53,Application document posted,,,2026-09-10 20:26:33.911522,True
0600000234,WMMBXY,INBOUND,CRM_SFDC,53,Application document posted,,,2026-09-10 21:41:33.911522,True
0600000197,INVOIC,OUTBOUND,BTP_INTEGRATION_SUITE,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-09-11 03:45:33.911522,True
0600000726,ORDRSP,OUTBOUND,CRM_SFDC,Duplicate,Duplicate IDoc detected for same business document,"Sender retried after a timeout without receiving acknowledgment, or interface lacks idempotency key",Implement duplicate-check logic on the natural key (PO/order number) before posting; enable IDoc duplicate check in partner profile,2026-09-11 04:41:33.911522,True
0600000335,ORDRSP,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-09-11 16:59:33.911522,True
0600000593,CREMAS,OUTBOUND,B2B_VAN_SPS,53,Application document posted,,,2026-09-11 20:52:33.911522,True
0600000400,MATMAS,OUTBOUND,B2B_VAN_SPS,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-09-12 10:32:33.911522,True
0600000410,INVOIC,OUTBOUND,3PL_PROVIDER,02,"Error passing data to port (outbound, dispatch)",tRFC queue stuck or destination system down at dispatch time,Check tRFC monitor (SM58); reprocess stuck LUWs; confirm target availability,2026-09-12 13:29:33.911522,False
0600000688,MATMAS,OUTBOUND,BTP_INTEGRATION_SUITE,64,IDoc ready to be transferred to application,"Not an error state, but IDocs stuck here indicate the inbound processing job did not run",Check background job scheduling for RBDAPP01 / workflow; verify inbound processing is not deactivated in WE20,2026-09-12 17:07:33.911522,False
0600000571,CREMAS,INBOUND,WMS_MANHATTAN,20,Error passing data to port,Communication channel (RFC destination / file port) unreachable or misconfigured,Test RFC destination in SM59; verify port definition in WE21; check target system availability,2026-09-12 17:18:33.911522,False
0600000156,CREMAS,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-12 23:43:33.911522,True
0600000278,DEBMAS,INBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-13 00:18:33.911522,True
0600000129,INVOIC,OUTBOUND,LEGACY_MAINFRAME,53,Application document posted,,,2026-09-13 05:42:33.911522,True
0600000756,ORDRSP,INBOUND,BTP_INTEGRATION_SUITE,53,Application document posted,,,2026-09-13 16:50:33.911522,True
0600000071,MATMAS,INBOUND,B2B_VAN_SPS,68,Error - no further processing,A custom exit or user-status routine explicitly stopped processing,Debug the associated function module / process code in WE42; check custom Z-exits,2026-09-14 02:26:33.911522,True
0600000265,MATMAS,OUTBOUND,WMS_MANHATTAN,29,Error in ALE service,Distribution model (BD64) misconfigured or filter object excluding the record,Review distribution model and filter/segment filters; regenerate partner profiles,2026-09-14 14:08:33.911522,True
